stock_id,stock_name,asof_date,lock_state,limit_up_price,last_or_close,open_count_today,seal_note,top1_trader,top1_trader_id,top1_net_yi,top1_is_tracklist,style_flags,chip_summary,ret_t1_open,ret_t1_close,market,consec_limit_up,multi_day_lock,prior_day_not_locked,lock_count_in_window,limit_src,data_gap_note
7825,和亞智慧,2026-06-29,locked,55.0,88.5,NA,daily_close_lock_only; no_orderbook_seal,,,0.0,False,none,Top1 NA 淨買0.00億; none; 非追蹤; 首板,-0.003615819209039417,0.019209039548022666,tpex,1,True,True,4,approx_10pct,no_domestic_top1;limit_price_approx_10pct
1710,東聯,2026-06-30,locked,16.75,16.75,NA,daily_close_lock_only; no_orderbook_seal,兆豐民生,700c,0.2926765,False,none,Top1 兆豐民生 淨買0.29億; none; 非追蹤; 首板,0.07462686567164178,0.09850746268656718,twse,1,True,True,4,official,
1815,富喬,2026-06-30,locked,111.0,111.0,NA,daily_close_lock_only; no_orderbook_seal,元大土城永,9875,5.85602744,False,momentum,Top1 元大土城永 淨買5.86億; momentum; 非追蹤; 首板,0.04054054054054057,-0.06306306306306309,tpex,1,True,True,4,official,
2327,國巨*,2026-06-30,locked,1140.0,1140.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,13.9430186,False,momentum,Top1 凱基台北 淨買13.94億; momentum; 非追蹤; 首板,0.05263157894736836,0.0,twse,1,True,True,4,official,
2375,凱美,2026-06-30,locked,211.5,211.5,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,1.04476973,False,momentum,Top1 凱基城中 淨買1.04億; momentum; 非追蹤; 首板,0.04018912529550822,0.09929078014184389,twse,1,True,True,4,official,
2425,承啟,2026-06-30,locked,45.2,45.2,NA,daily_close_lock_only; no_orderbook_seal,凱基中港,9202,0.6190034000000001,False,none,Top1 凱基中港 淨買0.62億; none; 非追蹤; 首板,0.017699115044247815,-0.036504424778761146,twse,1,True,True,4,official,
2478,大毅,2026-06-30,locked,225.5,225.5,NA,daily_close_lock_only; no_orderbook_seal,台新北新,9B28,0.066,False,none,Top1 台新北新 淨買0.07億; none; 非追蹤; 首板,0.07538802660753885,0.0,twse,1,True,True,4,official,
3485,敘豐,2026-06-30,locked,293.5,293.5,NA,daily_close_lock_only; no_orderbook_seal,元大竹科,980K,0.143815,False,none,Top1 元大竹科 淨買0.14億; none; 非追蹤; 首板,0.04599659284497437,0.02555366269165238,tpex,1,True,True,4,official,
3675,德微,2026-06-30,locked,378.0,378.0,NA,daily_close_lock_only; no_orderbook_seal,國票新莊,779G,0.056256,False,none,Top1 國票新莊 淨買0.06億; none; 非追蹤; 首板,0.02910052910052907,0.03835978835978837,tpex,1,True,True,4,official,
6207,雷科,2026-06-30,locked,146.5,146.5,NA,daily_close_lock_only; no_orderbook_seal,富邦板橋,9655,0.29008255,False,none,Top1 富邦板橋 淨買0.29億; none; 非追蹤; 首板,0.05119453924914685,0.09897610921501698,tpex,1,True,True,4,official,
6831,邁科,2026-06-30,locked,873.0,873.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,8.56348261,False,momentum,Top1 凱基台北 淨買8.56億; momentum; 非追蹤; 首板,0.08591065292096212,0.03436426116838498,twse,1,True,True,4,official,
1710,東聯,2026-07-01,locked,18.4,18.4,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.885408,False,none,Top1 凱基城中 淨買0.89億; none; 非追蹤; 2連板,0.0,0.0,twse,2,True,False,4,official,
2375,凱美,2026-07-01,locked,232.5,232.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,4.76579225,False,momentum,Top1 凱基台北 淨買4.77億; momentum; 非追蹤; 2連板,-0.03010752688172047,-0.06666666666666665,twse,2,True,False,4,official,
2464,盟立,2026-07-01,locked,190.0,190.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.567757,False,momentum,Top1 凱基台北 淨買1.57億; momentum; 非追蹤; 首板,-0.018421052631578894,-0.03421052631578947,twse,1,True,True,4,official,
3042,晶技,2026-07-01,locked,206.0,206.0,NA,daily_close_lock_only; no_orderbook_seal,凱基站前,920F,6.84123648,False,momentum,Top1 凱基站前 淨買6.84億; momentum; 非追蹤; 首板,-0.029126213592232997,0.09951456310679618,twse,1,True,True,4,official,
3672,康聯訊,2026-07-01,locked,12.85,12.85,NA,daily_close_lock_only; no_orderbook_seal,永昌小港,9323,0.039001,False,none,Top1 永昌小港 淨買0.04億; none; 非追蹤; 首板,0.0,-0.027237354085603127,tpex,1,True,True,4,official,
6207,雷科,2026-07-01,locked,161.0,161.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.859755,False,none,Top1 凱基城中 淨買0.86億; none; 非追蹤; 2連板,-0.03105590062111796,-0.05590062111801242,tpex,2,True,False,4,official,
6259,百徽,2026-07-01,locked,39.35,39.35,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.0457665,False,none,Top1 凱基台北 淨買0.05億; none; 非追蹤; 首板,-0.02541296060991105,-0.015247776365946653,tpex,1,True,True,4,official,
2359,所羅門,2026-07-02,locked,146.5,146.5,NA,daily_close_lock_only; no_orderbook_seal,凱基站前,920F,0.5462019,False,none,Top1 凱基站前 淨買0.55億; none; 非追蹤; 首板,0.010238907849829282,-0.030716723549488067,twse,1,True,True,4,official,
2486,一詮,2026-07-02,locked,254.0,254.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,3.964421,False,momentum,Top1 凱基城中 淨買3.96億; momentum; 非追蹤; 首板,-0.011811023622047223,-0.019685039370078705,twse,1,True,True,4,official,
3485,敘豐,2026-07-02,locked,331.0,331.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.3812173,False,none,Top1 凱基台北 淨買0.38億; none; 非追蹤; 首板,0.0226586102719033,-0.033232628398791486,tpex,1,True,True,4,official,
4561,健椿,2026-07-02,locked,43.0,43.0,NA,daily_close_lock_only; no_orderbook_seal,台新松德,9B2a,0.024288608000000003,False,none,Top1 台新松德 淨買0.02億; none; 非追蹤; 首板,0.023255813953488413,-0.0011627906976743319,tpex,1,True,True,4,official,
5488,松普,2026-07-02,locked,14.05,14.05,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.03733,False,none,Top1 凱基台北 淨買0.04億; none; 非追蹤; 首板,0.03202846975088969,0.0996441281138789,tpex,1,True,True,4,official,
6138,茂達,2026-07-02,locked,418.5,418.5,NA,daily_close_lock_only; no_orderbook_seal,永豐金敦北,9A89,0.448017945,False,none,Top1 永豐金敦北 淨買0.45億; none; 非追蹤; 首板,0.022700119474313052,-0.044205495818399054,tpex,1,True,True,4,official,
6435,大中,2026-07-02,locked,392.5,392.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.83425511,False,none,Top1 凱基台北 淨買0.83億; none; 非追蹤; 首板,0.0,-0.026751592356687892,tpex,1,True,True,4,official,
6693,廣閎科,2026-07-02,locked,255.0,255.0,NA,daily_close_lock_only; no_orderbook_seal,元大大同,989G,0.2523113,False,none,Top1 元大大同 淨買0.25億; none; 非追蹤; 首板,-0.02352941176470591,-0.013725490196078383,tpex,1,True,True,4,official,
7828,創新服務,2026-07-02,locked,2320.0,2320.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.30620725,False,none,Top1 凱基城中 淨買0.31億; none; 非追蹤; 首板,0.02586206896551735,-0.051724137931034475,tpex,1,True,True,4,official,
2332,友訊,2026-07-03,locked,20.0,20.0,NA,daily_close_lock_only; no_orderbook_seal,群益台北,918X,0.1782515,False,none,Top1 群益台北 淨買0.18億; none; 非追蹤; 首板,0.02750000000000008,-0.025000000000000022,twse,1,True,True,4,official,
2429,銘旺科,2026-07-03,locked,48.7,48.7,NA,daily_close_lock_only; no_orderbook_seal,元大竹科,980K,0.097853525,False,none,Top1 元大竹科 淨買0.10億; none; 非追蹤; 首板,0.032854209445585036,0.007186858316221567,twse,1,True,True,4,official,
2634,漢翔,2026-07-03,locked,60.0,60.0,NA,daily_close_lock_only; no_orderbook_seal,元大嘉義,989g,1.7869737,False,momentum,Top1 元大嘉義 淨買1.79億; momentum; 非追蹤; 首板,0.05666666666666664,0.004999999999999893,twse,1,True,True,4,official,
3042,晶技,2026-07-03,locked,249.0,249.0,NA,daily_close_lock_only; no_orderbook_seal,富邦新店,9661,3.27054085,False,momentum,Top1 富邦新店 淨買3.27億; momentum; 非追蹤; 3連板,0.004016064257028162,-0.09839357429718876,twse,3,True,False,4,official,
3363,上詮,2026-07-03,locked,581.0,581.0,NA,daily_close_lock_only; no_orderbook_seal,新光,8560,0.53001489,False,none,Top1 新光 淨買0.53億; none; 非追蹤; 首板,0.04991394148020656,-0.012048192771084376,tpex,1,True,True,4,official,
5386,青雲,2026-07-03,locked,420.5,420.5,NA,daily_close_lock_only; no_orderbook_seal,統一松江,585Z,0.30612,False,none,Top1 統一松江 淨買0.31億; none; 非追蹤; 首板,0.08442330558858502,0.053507728894173656,tpex,1,True,True,4,official,
5488,松普,2026-07-03,locked,15.45,15.45,NA,daily_close_lock_only; no_orderbook_seal,兆豐寶成,700r,0.0945545,False,none,Top1 兆豐寶成 淨買0.09億; none; 非追蹤; 2連板,-0.003236245954692518,-0.08737864077669899,tpex,2,True,False,4,official,
3625,西勝,2026-07-06,locked,18.4,18.4,NA,daily_close_lock_only; no_orderbook_seal,統一南京,585U,0.0458565,False,none,Top1 統一南京 淨買0.05億; none; 非追蹤; 首板,0.03260869565217406,0.013586956521739024,tpex,1,True,True,4,official,
3672,康聯訊,2026-07-06,locked,13.65,13.65,NA,daily_close_lock_only; no_orderbook_seal,永昌小港,9323,0.026385,False,none,Top1 永昌小港 淨買0.03億; none; 非追蹤; 首板,0.02564102564102555,0.05128205128205132,tpex,1,True,True,4,official,
4127,天良,2026-07-06,locked,76.7,76.7,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.057032,False,none,Top1 凱基台北 淨買0.06億; none; 非追蹤; 首板,-0.04823989569752285,-0.057366362451108266,tpex,1,True,True,4,official,
6103,合邦,2026-07-06,locked,34.2,34.25,NA,daily_close_lock_only; no_orderbook_seal,國票彰化,779W,0.0003425,False,none,Top1 國票彰化 淨買0.00億; none; 非追蹤; 首板,-1.0,-1.0,tpex,1,True,True,4,official,
6138,茂達,2026-07-06,locked,440.0,440.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.07886,False,momentum,Top1 凱基台北 淨買1.08億; momentum; 非追蹤; 首板,-0.012499999999999956,-0.09999999999999998,tpex,1,True,True,4,official,
6435,大中,2026-07-06,locked,420.0,420.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,3.804313,False,momentum,Top1 凱基城中 淨買3.80億; momentum; 非追蹤; 首板,0.0452380952380953,-0.050000000000000044,tpex,1,True,True,4,official,
6693,廣閎科,2026-07-06,locked,276.5,276.5,NA,daily_close_lock_only; no_orderbook_seal,群益東大,9135,0.1605025,False,none,Top1 群益東大 淨買0.16億; none; 非追蹤; 首板,-0.0488245931283906,-0.09945750452079571,tpex,1,True,True,4,official,
8131,福懋科,2026-07-06,locked,82.2,82.2,NA,daily_close_lock_only; no_orderbook_seal,凱基市府,920D,3.148362,False,momentum,Top1 凱基市府 淨買3.15億; momentum; 非追蹤; 首板,0.05961070559610704,-0.03892944038929447,twse,1,True,True,4,official,
3693,營邦,2026-07-07,locked,542.0,542.0,NA,daily_close_lock_only; no_orderbook_seal,永昌世貿,9334,1.07316,False,momentum,Top1 永昌世貿 淨買1.07億; momentum; 非追蹤; 首板,0.014760147601476037,-0.040590405904059046,tpex,1,True,True,4,official,
6259,百徽,2026-07-07,locked,42.6,42.6,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.185475,False,none,Top1 凱基台北 淨買0.19億; none; 非追蹤; 首板,0.0,-0.07629107981220662,tpex,1,True,True,4,official,
2332,友訊,2026-07-08,locked,21.9,21.9,NA,daily_close_lock_only; no_orderbook_seal,兆豐民生,700c,0.2335778,False,none,Top1 兆豐民生 淨買0.23億; none; 非追蹤; 首板,0.09817351598173518,0.09817351598173518,twse,1,True,True,4,official,
4127,天良,2026-07-08,locked,79.5,79.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.0486,False,none,Top1 凱基台北 淨買0.05億; none; 非追蹤; 首板,-0.0037735849056603765,-0.0691823899371069,tpex,1,True,True,4,official,
3504,揚明光,2026-07-09,locked,81.8,81.8,NA,daily_close_lock_only; no_orderbook_seal,凱基站前,920F,0.819623,False,none,Top1 凱基站前 淨買0.82億; none; 非追蹤; 首板,-0.020782396088019572,-0.06601466992665028,twse,1,True,True,4,official,
5488,松普,2026-07-09,locked,16.2,16.2,NA,daily_close_lock_only; no_orderbook_seal,富邦南京,961C,0.140975,False,none,Top1 富邦南京 淨買0.14億; none; 非追蹤; 首板,0.09876543209876543,0.09876543209876543,tpex,1,True,True,4,official,
6207,雷科,2026-07-09,locked,144.0,144.0,NA,daily_close_lock_only; no_orderbook_seal,凱基市府,920D,2.575025,False,dual,Top1 凱基市府 淨買2.58億; dual; 非追蹤; 首板,0.03819444444444442,-0.02430555555555558,tpex,1,True,True,4,official,
6223,旺矽,2026-07-09,locked,7080.0,7080.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,4.1948121,False,momentum,Top1 凱基台北 淨買4.19億; momentum; 非追蹤; 首板,0.07344632768361592,-0.062146892655367214,tpex,1,True,True,4,official,
7825,和亞智慧,2026-07-09,locked,83.2,91.0,NA,daily_close_lock_only; no_orderbook_seal,,,0.0,False,none,Top1 NA 淨買0.00億; none; 非追蹤; 首板,-0.06450549450549459,-0.1186813186813187,tpex,1,True,True,4,approx_10pct,no_domestic_top1;limit_price_approx_10pct
2634,漢翔,2026-07-13,locked,63.8,63.8,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.46835258,False,momentum,Top1 凱基台北 淨買1.47億; momentum; 非追蹤; 首板,0.034482758620689724,0.051724137931034475,twse,1,True,True,4,official,
4513,福裕,2026-07-13,locked,18.5,18.5,NA,daily_close_lock_only; no_orderbook_seal,兆豐西螺,700D,0.034024,False,none,Top1 兆豐西螺 淨買0.03億; none; 非追蹤; 首板,0.0,0.10000000000000009,tpex,1,True,True,4,official,
5488,松普,2026-07-13,locked,17.8,17.8,NA,daily_close_lock_only; no_orderbook_seal,玉山台中,884B,0.0877535,False,none,Top1 玉山台中 淨買0.09億; none; 非追蹤; 2連板,0.042134831460674205,0.00561797752808979,tpex,2,True,False,4,official,
1336,台翰,2026-07-14,locked,15.95,15.95,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.036716,False,none,Top1 凱基台北 淨買0.04億; none; 非追蹤; 首板,0.0031347962382446415,0.009404388714733702,tpex,1,True,True,4,official,
2429,銘旺科,2026-07-14,locked,47.75,47.75,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.1321745,False,none,Top1 凱基台北 淨買0.13億; none; 非追蹤; 首板,0.049214659685863804,0.02617801047120416,twse,1,True,True,4,official,
4139,馬光-KY,2026-07-14,locked,28.6,28.6,NA,daily_close_lock_only; no_orderbook_seal,元大歸仁,981a,0.004817,False,none,Top1 元大歸仁 淨買0.00億; none; 非追蹤; 首板,0.04895104895104896,0.09965034965034958,tpex,1,True,True,4,official,
4513,福裕,2026-07-14,locked,20.35,20.35,NA,daily_close_lock_only; no_orderbook_seal,統一南京,585U,0.0208035,False,none,Top1 統一南京 淨買0.02億; none; 非追蹤; 2連板,0.054054054054053946,0.0982800982800982,tpex,2,True,False,4,official,
2486,一詮,2026-07-15,locked,257.0,257.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,2.07437473,False,momentum,Top1 凱基台北 淨買2.07億; momentum; 非追蹤; 首板,0.0,0.017509727626459082,twse,1,True,True,4,official,
4127,天良,2026-07-15,locked,81.2,81.2,NA,daily_close_lock_only; no_orderbook_seal,凱基站前,920F,0.296384143,False,none,Top1 凱基站前 淨買0.30億; none; 非追蹤; 首板,0.0,0.022167487684729092,tpex,1,True,True,4,official,
4139,馬光-KY,2026-07-15,locked,31.45,31.45,NA,daily_close_lock_only; no_orderbook_seal,永豐金豐原,9A9Q,0.005651,False,none,Top1 永豐金豐原 淨買0.01億; none; 非追蹤; 2連板,0.09856915739268679,0.09856915739268679,tpex,2,True,False,4,official,
4513,福裕,2026-07-15,locked,22.35,22.35,NA,daily_close_lock_only; no_orderbook_seal,富邦青埔,961N,0.1114525,False,none,Top1 富邦青埔 淨買0.11億; none; 非追蹤; 3連板,-0.01342281879194629,-0.03355704697986572,tpex,3,True,False,4,official,
6147,頎邦,2026-07-15,locked,204.5,204.5,NA,daily_close_lock_only; no_orderbook_seal,元大士林,981j,0.77704015,False,momentum,Top1 元大士林 淨買0.78億; momentum; 非追蹤; 首板,-0.007334963325183352,-0.0317848410757946,tpex,1,True,True,4,official,
8131,福懋科,2026-07-15,locked,81.2,81.2,NA,daily_close_lock_only; no_orderbook_seal,統一南京,585U,0.07209464,False,none,Top1 統一南京 淨買0.07億; none; 非追蹤; 首板,0.0,-0.05665024630541882,twse,1,True,True,4,official,
1710,東聯,2026-07-16,locked,17.5,17.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.4371745,False,none,Top1 凱基台北 淨買0.44億; none; 非追蹤; 首板,-0.017142857142857237,-0.06285714285714294,twse,1,True,True,4,official,
3229,晟鈦,2026-07-16,locked,40.45,40.45,NA,daily_close_lock_only; no_orderbook_seal,統一板橋,585P,0.0156735,False,none,Top1 統一板橋 淨買0.02億; none; 非追蹤; 首板,0.003708281829418958,0.011124845488257096,twse,1,True,True,4,official,
4139,馬光-KY,2026-07-16,locked,34.55,34.55,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.007946499999999999,False,none,Top1 凱基台北 淨買0.01億; none; 非追蹤; 3連板,0.09985528219971074,0.09985528219971074,tpex,3,True,False,4,official,
9921,巨大,2026-07-16,locked,88.0,88.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,2.11459936,False,momentum,Top1 凱基城中 淨買2.11億; momentum; 非追蹤; 首板,-0.025000000000000022,-0.015909090909090984,twse,1,True,True,4,official,
4139,馬光-KY,2026-07-17,locked,38.0,38.0,NA,daily_close_lock_only; no_orderbook_seal,元大斗六,980C,0.029982,False,none,Top1 元大斗六 淨買0.03億; none; 非追蹤; 4連板,0.0,-0.013157894736842146,tpex,4,True,False,4,official,
3625,西勝,2026-07-20,locked,18.35,18.35,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.005635500000000001,False,none,Top1 凱基台北 淨買0.01億; none; 非追蹤; 首板,-0.005449591280654031,0.03542234332425065,tpex,1,True,True,4,official,
6533,晶心科,2026-07-20,locked,231.0,231.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.81301,False,none,Top1 凱基城中 淨買0.81億; none; 非追蹤; 首板,0.030303030303030276,0.015151515151515138,twse,1,True,True,4,official,
1336,台翰,2026-07-21,locked,16.65,16.65,NA,daily_close_lock_only; no_orderbook_seal,永豐金信義,9A9R,0.008657999999999999,False,none,Top1 永豐金信義 淨買0.01億; none; 非追蹤; 首板,0.018018018018018056,-0.039039039039038936,tpex,1,True,True,4,official,
1710,東聯,2026-07-21,locked,16.95,16.95,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.377668,False,none,Top1 凱基台北 淨買0.38億; none; 非追蹤; 首板,0.002949852507374784,0.03539823008849563,twse,1,True,True,4,official,
2634,漢翔,2026-07-21,locked,71.5,71.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,3.6040870839999997,False,momentum,Top1 凱基台北 淨買3.60億; momentum; 非追蹤; 首板,0.020979020979021046,-0.09930069930069918,twse,1,True,True,4,official,
3672,康聯訊,2026-07-21,locked,13.85,13.85,NA,daily_close_lock_only; no_orderbook_seal,康和高雄,845J,0.0025695,False,none,Top1 康和高雄 淨買0.00億; none; 非追蹤; 首板,-0.0036101083032490378,-0.03971119133573997,tpex,1,True,True,4,official,
4513,福裕,2026-07-21,locked,21.45,21.45,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.027982,False,none,Top1 凱基台北 淨買0.03億; none; 非追蹤; 首板,0.09557109557109555,0.06293706293706292,tpex,1,True,True,4,official,
5386,青雲,2026-07-21,locked,258.5,258.5,NA,daily_close_lock_only; no_orderbook_seal,兆豐竹北,7007,0.202035,False,none,Top1 兆豐竹北 淨買0.20億; none; 非追蹤; 首板,0.079303675048356,0.027079303675048294,tpex,1,True,True,4,official,
6138,茂達,2026-07-21,locked,318.0,318.0,NA,daily_close_lock_only; no_orderbook_seal,元大台北,980h,0.349565,False,none,Top1 元大台北 淨買0.35億; none; 非追蹤; 首板,0.04716981132075482,0.0691823899371069,tpex,1,True,True,4,official,
2406,國碩,2026-07-22,locked,35.3,35.3,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.9570299999999998,False,none,Top1 凱基城中 淨買0.96億; none; 非追蹤; 首板,0.014164305949008416,-0.055240793201133065,twse,1,True,True,4,official,
2478,大毅,2026-07-22,locked,150.0,150.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.575645,False,none,Top1 凱基台北 淨買0.58億; none; 非追蹤; 首板,-0.033333333333333326,-0.07999999999999996,twse,1,True,True,4,official,
3693,營邦,2026-07-22,locked,519.0,519.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.6893891,False,none,Top1 凱基台北 淨買0.69億; none; 非追蹤; 首板,0.011560693641618602,-0.030828516377649273,tpex,1,True,True,4,official,
6147,頎邦,2026-07-22,locked,190.0,190.0,NA,daily_close_lock_only; no_orderbook_seal,玉山證券,8840,0.924603435,False,dual,Top1 玉山證券 淨買0.92億; dual; 非追蹤; 首板,-0.015789473684210575,-0.07631578947368423,tpex,1,True,True,4,official,
6259,百徽,2026-07-22,locked,36.4,36.4,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.129316,False,none,Top1 凱基台北 淨買0.13億; none; 非追蹤; 首板,0.027472527472527375,-0.04532967032967028,tpex,1,True,True,4,official,
2332,友訊,2026-07-27,locked,24.3,24.3,NA,daily_close_lock_only; no_orderbook_seal,台新證券,9B00,0.835563362,False,none,Top1 台新證券 淨買0.84億; none; 非追蹤; 首板,-0.024691358024691468,-0.028806584362139898,twse,1,True,True,4,official,
3672,康聯訊,2026-07-27,locked,14.1,14.1,NA,daily_close_lock_only; no_orderbook_seal,康和高雄,845J,0.0093295,False,none,Top1 康和高雄 淨買0.01億; none; 非追蹤; 首板,-0.03546099290780147,-0.0957446808510638,tpex,1,True,True,4,official,
3504,揚明光,2026-07-29,locked,68.6,68.6,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.157418,False,none,Top1 凱基台北 淨買0.16億; none; 非追蹤; 首板,0.03061224489795933,-0.09183673469387754,twse,1,True,True,4,official,
1815,富喬,2026-07-31,locked,66.3,66.3,NA,daily_close_lock_only; no_orderbook_seal,永昌竹北,9339,0.127721166,False,none,Top1 永昌竹北 淨買0.13億; none; 非追蹤; 首板,-0.004524886877828038,0.09954751131221728,tpex,1,True,True,4,official,
2313,華通,2026-07-31,locked,169.0,169.0,NA,daily_close_lock_only; no_orderbook_seal,台新安南,9B2Z,0.671096735,False,momentum,Top1 台新安南 淨買0.67億; momentum; 非追蹤; 首板,0.00591715976331364,0.0976331360946745,twse,1,True,True,4,official,
2327,國巨*,2026-07-31,locked,502.0,502.0,NA,daily_close_lock_only; no_orderbook_seal,元大竹科,980K,5.27845972,False,dual,Top1 元大竹科 淨買5.28億; dual; 非追蹤; 首板,0.06374501992031867,0.09960159362549792,twse,1,True,True,4,official,
2375,凱美,2026-07-31,locked,116.5,116.5,NA,daily_close_lock_only; no_orderbook_seal,永豐嘉義,9A9j,0.06128,False,none,Top1 永豐嘉義 淨買0.06億; none; 非追蹤; 首板,-0.0042918454935622075,0.03862660944205998,twse,1,True,True,4,official,
2406,國碩,2026-07-31,locked,31.15,31.15,NA,daily_close_lock_only; no_orderbook_seal,富邦公益,961F,0.065116,False,none,Top1 富邦公益 淨買0.07億; none; 非追蹤; 首板,-0.019261637239165297,-0.008025682182985605,twse,1,True,True,4,official,
2425,承啟,2026-07-31,locked,46.95,46.95,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.080324,False,none,Top1 凱基台北 淨買0.08億; none; 非追蹤; 首板,0.022364217252396124,0.02875399361022346,twse,1,True,True,4,official,
2464,盟立,2026-07-31,locked,134.5,134.5,NA,daily_close_lock_only; no_orderbook_seal,富邦新店,9661,0.3900255,False,momentum,Top1 富邦新店 淨買0.39億; momentum; 非追蹤; 首板,0.0,0.09665427509293689,twse,1,True,True,4,official,
3229,晟鈦,2026-07-31,locked,43.15,43.15,NA,daily_close_lock_only; no_orderbook_seal,台新西松,9B2n,0.093576,False,none,Top1 台新西松 淨買0.09億; none; 非追蹤; 首板,0.013904982618771822,0.09965237543453087,twse,1,True,True,4,official,
3363,上詮,2026-07-31,locked,480.5,480.5,NA,daily_close_lock_only; no_orderbook_seal,凱基基隆,920H,0.1628645,False,none,Top1 凱基基隆 淨買0.16億; none; 非追蹤; 首板,0.03850156087408951,0.09261186264308008,tpex,1,True,True,4,official,
3485,敘豐,2026-07-31,locked,192.5,192.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.02692,False,none,Top1 凱基台北 淨買0.03億; none; 非追蹤; 首板,-0.010389610389610393,0.04415584415584406,tpex,1,True,True,4,official,
3504,揚明光,2026-07-31,locked,68.5,68.5,NA,daily_close_lock_only; no_orderbook_seal,元大台北,980h,0.35942,False,none,Top1 元大台北 淨買0.36億; none; 非追蹤; 首板,0.007299270072992803,0.09927007299270074,twse,1,True,True,4,official,
3625,西勝,2026-07-31,locked,16.25,16.25,NA,daily_close_lock_only; no_orderbook_seal,富邦木柵,961M,0.0053625,False,none,Top1 富邦木柵 淨買0.01億; none; 非追蹤; 首板,0.055384615384615365,0.02153846153846173,tpex,1,True,True,4,official,
3675,德微,2026-07-31,locked,216.5,216.5,NA,daily_close_lock_only; no_orderbook_seal,富邦員林,9672,0.032475,False,none,Top1 富邦員林 淨買0.03億; none; 非追蹤; 首板,0.002309468822170979,0.09930715935334877,tpex,1,True,True,4,official,
3693,營邦,2026-07-31,locked,447.0,447.0,NA,daily_close_lock_only; no_orderbook_seal,富邦南京,961C,0.0716982,False,none,Top1 富邦南京 淨買0.07億; none; 非追蹤; 首板,-0.007829977628635354,0.055928411633109576,tpex,1,True,True,4,official,
5386,青雲,2026-07-31,locked,227.5,227.5,NA,daily_close_lock_only; no_orderbook_seal,統一新台中,585D,0.131365,False,none,Top1 統一新台中 淨買0.13億; none; 非追蹤; 首板,-0.00879120879120876,0.05494505494505497,tpex,1,True,True,4,official,
6147,頎邦,2026-07-31,locked,130.0,130.0,NA,daily_close_lock_only; no_orderbook_seal,元大松江,9801,1.1829915,False,momentum,Top1 元大松江 淨買1.18億; momentum; 非追蹤; 首板,-0.01538461538461533,0.04230769230769238,tpex,1,True,True,4,official,
6223,旺矽,2026-07-31,locked,5280.0,5280.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,2.6926416,False,momentum,Top1 凱基城中 淨買2.69億; momentum; 非追蹤; 首板,0.03693181818181812,0.09943181818181812,tpex,1,True,True,4,official,
6259,百徽,2026-07-31,locked,29.7,29.7,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.0273055,False,none,Top1 凱基台北 淨買0.03億; none; 非追蹤; 首板,-0.006734006734006703,0.01683501683501687,tpex,1,True,True,4,official,
